project_id,community_id,community_size
522839183,4,529
522848088,4,529
52300938,0,852
523043277,15,116
523070419,18,71
52318322,5,263
523199201,27,25
523428811,2,788
523479704,3,652
523506543,0,852
523660510,1,819
523717821,2,788
523767396,14,132
52382088,11,161
523981741,6,234
524032322,5,263
524100695,2,788
52420005,0,852
524240295,3,652
52425435,1,819
524496914,0,852
52507351,4,529
525087484,14,132
52509220,13,134
525098578,5,263
525304261,0,852
525526295,13,134
52556695,4,529
525846885,10,170
52589524,2,788
526033780,1,819
52607837,4,529
526080122,2,788
52618352,14,132
526371668,3,652
526530291,2,788
52670913,26,30
526908111,0,852
526946427,1,819
527061453,0,852
52736898,7,232
527483772,14,132
527522464,4,529
527526335,0,852
52773157,7,232
527734576,0,852
52776218,11,161
527947052,1,819
527960367,3,652
52804750,0,852
528342545,16,85
528416224,12,148
52855516,18,71
528683893,27,25
528766495,12,148
528791750,2,788
528806629,5,263
528989181,4,529
529112195,27,25
529408708,2,788
529504107,21,46
52987383,11,161
529878640,2,788
529961568,13,134
530236271,3,652
530449130,6,234
530655405,15,116
530681617,5,263
530712828,2,788
530730261,2,788
530754347,5,263
530821975,0,852
531019817,22,40
531051081,1,819
531104599,3,652
531326684,12,148
531406663,11,161
5317395,12,148
53174933,0,852
531804872,1,819
531812042,11,161
532163204,19,66
