DBMS_urnform,DBMS_common_name,snapshot_month,repo_state,github_repo_id,github_repo_link,open_source_license,open_source_license_state,manu_labeled_flag,match_state
ts-sql,ts-sql,202402,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202403,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202404,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202405,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202406,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202407,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202408,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202409,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
ts-sql,ts-sql,202410,VALID_NUMERIC_REPO_ID,296950535,codemix/ts-sql,Y,ELIGIBLE,Y_auto,X_Single
tugraph,,202401,MISSING,,,,UNKNOWN,,
tugraph,,202402,MISSING,,,,UNKNOWN,,
tugraph,,202403,MISSING,,,,UNKNOWN,,
tugraph,TuGraph,202404,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
tugraph,TuGraph,202405,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
tugraph,TuGraph,202406,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
tugraph,TuGraph,202407,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
tugraph,TuGraph,202408,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
tugraph,TuGraph,202409,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
tugraph,TuGraph,202410,VALID_NUMERIC_REPO_ID,528766495,TuGraph-family/tugraph-db,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202401,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202402,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202403,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202404,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202405,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202406,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202407,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202408,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202409,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
twig,Twig,202410,VALID_NUMERIC_REPO_ID,32137101,google-code-export/twig-persist,Y,ELIGIBLE,Y_auto,X_Single
typedb,TypeDB,202401,VALID_NUMERIC_REPO_ID,63110867,vaticle/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202402,VALID_NUMERIC_REPO_ID,63110867,vaticle/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202403,VALID_NUMERIC_REPO_ID,63110867,vaticle/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202404,VALID_NUMERIC_REPO_ID,63110867,vaticle/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202405,VALID_NUMERIC_REPO_ID,63110867,vaticle/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202406,VALID_NUMERIC_REPO_ID,63110867,vaticle/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202407,VALID_NUMERIC_REPO_ID,63110867,typedb/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202408,VALID_NUMERIC_REPO_ID,63110867,typedb/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202409,VALID_NUMERIC_REPO_ID,63110867,typedb/typedb,Y,ELIGIBLE,Y_auto,Normal
typedb,TypeDB,202410,VALID_NUMERIC_REPO_ID,63110867,typedb/typedb,Y,ELIGIBLE,Y_auto,Normal
typesense,Typesense,202401,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202402,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202403,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202404,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202405,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202406,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202407,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202408,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202409,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typesense,Typesense,202410,VALID_NUMERIC_REPO_ID,79317191,typesense/typesense,Y,ELIGIBLE,Y_auto,Y_Single
typhoon,Typhoon,202401,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202402,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202403,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202404,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202405,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202406,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202407,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202408,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202409,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
typhoon,Typhoon,202410,VALID_NUMERIC_REPO_ID,119234429,jonahharris/osdb-typhoon,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202401,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202402,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202403,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202404,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202405,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202406,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202407,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202408,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202409,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
unqlite,UnQLite,202410,VALID_NUMERIC_REPO_ID,22761491,symisc/unqlite,Y,ELIGIBLE,Y_auto,X_Single
upscaledb,upscaledb,202401,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202402,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202403,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202404,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202405,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202406,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202407,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202408,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202409,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
upscaledb,upscaledb,202410,VALID_NUMERIC_REPO_ID,811881,cruppstahl/upscaledb,Y,ELIGIBLE,Y_auto,Normal
vald,Vald,202401,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Y_Single
vald,Vald,202402,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Y_Single
vald,Vald,202403,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Y_Single
vald,Vald,202404,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Y_Single
vald,Vald,202405,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Y_Single
vald,Vald,202406,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Y_Single
vald,Vald,202407,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Normal
vald,Vald,202408,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Normal
vald,Vald,202409,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Normal
vald,Vald,202410,VALID_NUMERIC_REPO_ID,195619075,vdaas/vald,Y,ELIGIBLE,Y_auto,Normal
valkey,,202401,MISSING,,,,UNKNOWN,,
valkey,,202402,MISSING,,,,UNKNOWN,,
valkey,Valkey,202403,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202404,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202405,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202406,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202407,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202408,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202409,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
valkey,Valkey,202410,VALID_NUMERIC_REPO_ID,775743011,valkey-io/valkey,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202401,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202402,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202403,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202404,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202405,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202406,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202407,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202408,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202409,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vanilladb,VanillaDB,202410,VALID_NUMERIC_REPO_ID,61269853,vanilladb/vanillacore,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202401,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202402,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202403,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202404,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202405,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202406,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202407,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202408,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202409,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vearch,Vearch,202410,VALID_NUMERIC_REPO_ID,186332888,vearch/vearch,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202401,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202402,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202403,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202404,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202405,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202406,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202407,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202408,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202409,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb,VectorDB,202410,VALID_NUMERIC_REPO_ID,635374751,jina-ai/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202401,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202402,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202403,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202404,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202405,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202406,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202407,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202408,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202409,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectordb-kagi,VectorDB,202410,VALID_NUMERIC_REPO_ID,632269609,kagisearch/vectordb,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202401,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202402,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202403,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202404,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202405,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202406,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202407,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202408,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202409,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
vectorsql,VectorSQL,202410,VALID_NUMERIC_REPO_ID,234910993,vectorengine/vectorsql,Y,ELIGIBLE,Y_auto,X_Single
velarixdb,,202401,MISSING,,,,UNKNOWN,,
velarixdb,,202402,MISSING,,,,UNKNOWN,,
velarixdb,,202403,MISSING,,,,UNKNOWN,,
velarixdb,,202404,MISSING,,,,UNKNOWN,,
velarixdb,,202405,MISSING,,,,UNKNOWN,,
velarixdb,,202406,MISSING,,,,UNKNOWN,,
velarixdb,,202407,MISSING,,,,UNKNOWN,,
velarixdb,VelarixDB,202408,VALID_NUMERIC_REPO_ID,840308148,Gifted-s/velarixdb,Y,ELIGIBLE,Y_auto,X_Single
velarixdb,VelarixDB,202409,VALID_NUMERIC_REPO_ID,840308148,Gifted-s/velarixdb,Y,ELIGIBLE,Y_auto,X_Single
velarixdb,VelarixDB,202410,VALID_NUMERIC_REPO_ID,840308148,Gifted-s/velarixdb,Y,ELIGIBLE,Y_auto,X_Single
velox,Velox,202401,VALID_NUMERIC_REPO_ID,388946490,facebookincubator/velox,Y,ELIGIBLE,Y_auto,X_Single
velox,Velox,202402,VALID_NUMERIC_REPO_ID,388946490,facebookincubator/velox,Y,ELIGIBLE,Y_auto,X_Single
velox,Velox,202403,VALID_NUMERIC_REPO_ID,388946490,facebookincubator/velox,Y,ELIGIBLE,Y_auto,X_Single
velox,Velox,202404,VALID_NUMERIC_REPO_ID,388946490,facebookincubator/velox,Y,ELIGIBLE,Y_auto,X_Single
