DBMS_urnform,github_repo_id,annotation_repo_created_at,activity_repo_created_at,seed_manifest_repo_created_at,project_profile_repo_created_at,all_values_equal,value_missing,source_artifact_paths,provenance_status
riak-kv,791522,2010-07-22T17:27:35Z,2010-07-22T17:27:35Z,2010-07-22T17:27:35Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
mondrian,3766330,2012-03-19T17:03:39Z,2012-03-19T17:03:39Z,2012-03-19T17:03:39Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
sled,49401416,2016-01-11T04:11:30Z,2016-01-11T04:11:30Z,2016-01-11T04:11:30Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
hgraphdb,73235061,2016-11-08T23:05:08Z,2016-11-08T23:05:08Z,2016-11-08T23:05:08Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
graphite,4254338,2012-05-07T21:30:55Z,2012-05-07T21:30:55Z,2012-05-07T21:30:55Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
hollowdb,606800919,2023-02-26T15:57:33Z,2023-02-26T15:57:33Z,2023-02-26T15:57:33Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
genji,138411034,2018-06-23T15:12:03Z,2018-06-23T15:12:03Z,2018-06-23T15:12:03Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
acebase,137869753,2018-06-19T09:28:07Z,2018-06-19T09:28:07Z,2018-06-19T09:28:07Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
postgresql,927442,2010-09-21T11:35:45Z,2010-09-21T11:35:45Z,2010-09-21T11:35:45Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
skytable,276042304,2020-06-30T08:31:09Z,2020-06-30T08:31:09Z,2020-06-30T08:31:09Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
sylviejs,639434928,2023-05-11T13:21:42Z,2023-05-11T13:21:42Z,2023-05-11T13:21:42Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
h2gis,9074548,2013-03-28T10:12:05Z,2013-03-28T10:12:05Z,2013-03-28T10:12:05Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
tendis,321853986,2020-12-16T03:12:23Z,2020-12-16T03:12:23Z,2020-12-16T03:12:23Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
opentsdb,865412,2010-08-27T02:05:20Z,2010-08-27T02:05:20Z,2010-08-27T02:05:20Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
lowdb,18351848,2014-04-02T02:16:06Z,2014-04-02T02:16:06Z,2014-04-02T02:16:06Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
orbitdb,48617634,2015-12-26T17:02:28Z,2015-12-26T17:02:28Z,2015-12-26T17:02:28Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
zodb,7357595,2012-12-28T17:47:39Z,2012-12-28T17:47:39Z,2012-12-28T17:47:39Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
hyperdb,628503457,2023-04-16T06:27:39Z,2023-04-16T06:27:39Z,2023-04-16T06:27:39Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
rrdtool,5761553,2012-09-11T07:41:14Z,2012-09-11T07:41:14Z,2012-09-11T07:41:14Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
fireproof,679889516,2023-08-17T21:13:44Z,2023-08-17T21:13:44Z,2023-08-17T21:13:44Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
tinydb,11380094,2013-07-12T23:31:13Z,2013-07-12T23:31:13Z,2013-07-12T23:31:13Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
ramsql,26774602,2014-11-17T20:00:45Z,2014-11-17T20:00:45Z,2014-11-17T20:00:45Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
herddb,52507351,2016-02-25T08:01:32Z,2016-02-25T08:01:32Z,2016-02-25T08:01:32Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
dbeel,597066476,2023-02-03T14:56:30Z,2023-02-03T14:56:30Z,2023-02-03T14:56:30Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
agensgraph,57401138,2016-04-29T17:19:07Z,2016-04-29T17:19:07Z,2016-04-29T17:19:07Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
quokka,429630067,2021-11-19T01:17:06Z,2021-11-19T01:17:06Z,2021-11-19T01:17:06Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
baikaldb,143436277,2018-08-03T14:19:12Z,2018-08-03T14:19:12Z,2018-08-03T14:19:12Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
riak,613723,2010-04-16T14:51:16Z,2010-04-16T14:51:16Z,2010-04-16T14:51:16Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
vectordb,635374751,2023-05-02T14:59:09Z,2023-05-02T14:59:09Z,2023-05-02T14:59:09Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
griddb,52420005,2016-02-24T06:31:40Z,2016-02-24T06:31:40Z,2016-02-24T06:31:40Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
mapdb,5453989,2012-08-17T15:28:54Z,2012-08-17T15:28:54Z,2012-08-17T15:28:54Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
earthstar,266444815,2020-05-24T00:49:12Z,2020-05-24T00:49:12Z,2020-05-24T00:49:12Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
graph-engine,81411018,2017-02-09T05:02:16Z,2017-02-09T05:02:16Z,2017-02-09T05:02:16Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
datascript,18800032,2014-04-15T12:58:22Z,2014-04-15T12:58:22Z,2014-04-15T12:58:22Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
geode,34839383,2015-04-30T07:00:05Z,2015-04-30T07:00:05Z,2015-04-30T07:00:05Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
jackrabbit,206403,2009-05-21T01:43:24Z,2009-05-21T01:43:24Z,2009-05-21T01:43:24Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
terarkdb,320459354,2020-12-11T03:42:58Z,2020-12-11T03:42:58Z,2020-12-11T03:42:58Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
cursusdb,722117815,2023-11-22T13:26:09Z,2023-11-22T13:26:09Z,2023-11-22T13:26:09Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
impala,56128733,2016-04-13T07:00:08Z,2016-04-13T07:00:08Z,2016-04-13T07:00:08Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
cayley,20537104,2014-06-05T18:49:41Z,2014-06-05T18:49:41Z,2014-06-05T18:49:41Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
nundb,160528020,2018-12-05T14:10:46Z,2018-12-05T14:10:46Z,2018-12-05T14:10:46Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
stereodb,590507334,2023-01-18T15:19:57Z,2023-01-18T15:19:57Z,2023-01-18T15:19:57Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
ejdb,6427744,2012-10-28T13:30:23Z,2012-10-28T13:30:23Z,2012-10-28T13:30:23Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
pogreb,116522453,2018-01-06T23:16:36Z,2018-01-06T23:16:36Z,2018-01-06T23:16:36Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
opentenbase,684046299,2023-08-28T10:44:36Z,2023-08-28T10:44:36Z,2023-08-28T10:44:36Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
gstore,26917250,2014-11-20T14:59:01Z,2014-11-20T14:59:01Z,2014-11-20T14:59:01Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
oasysdb,722854801,2023-11-24T05:38:45Z,2023-11-24T05:38:45Z,2023-11-24T05:38:45Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
sonnerie,147880351,2018-09-07T22:24:22Z,2018-09-07T22:24:22Z,2018-09-07T22:24:22Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
kairosdb,8039659,2013-02-05T22:27:48Z,2013-02-05T22:27:48Z,2013-02-05T22:27:48Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
solr,50229487,2016-01-23T08:00:06Z,2016-01-23T08:00:06Z,2016-01-23T08:00:06Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
column,371172777,2021-05-26T21:27:45Z,2021-05-26T21:27:45Z,2021-05-26T21:27:45Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
cogdb,111333972,2017-11-19T21:35:00Z,2017-11-19T21:35:00Z,2017-11-19T21:35:00Z,NOT_AVAILABLE,TRUE,FALSE,data/github_osdb_data/dbfeatfusion_records_202410_automerged_manulabeled_with_repoid.csv;data/github_osdb_data/repo_activity_statistics/repo_i_pr_rec_cnt.csv;outputs/reference_quotient_p0_frozen/analysis_seed_manifest_294.csv;outputs/reference_quotient_p0_frozen/rq1_project_reference_profiles.csv,MULTI_ARTIFACT_CONSISTENT_SOURCE_ORIGIN_UNKNOWN
