project_id,node_role,edge_observed,zero_edge_seed
206632,expanded_target_project,True,False
206686299,seed_project,True,False
20675634,expanded_target_project,True,False
20675635,expanded_target_project,True,False
20675636,expanded_target_project,True,False
206791328,expanded_target_project,True,False
206917262,expanded_target_project,True,False
206917473,expanded_target_project,True,False
20736043,expanded_target_project,True,False
207363466,expanded_target_project,True,False
2074703,expanded_target_project,True,False
207585477,expanded_target_project,True,False
207618995,expanded_target_project,True,False
207663235,seed_project,True,False
20773773,expanded_target_project,True,False
208047461,expanded_target_project,True,False
208060770,expanded_target_project,True,False
208243336,expanded_target_project,True,False
20831114,expanded_target_project,True,False
208509888,expanded_target_project,True,False
208698479,expanded_target_project,True,False
208728772,seed_project,True,False
208795891,expanded_target_project,True,False
209013801,expanded_target_project,True,False
20904437,expanded_target_project,True,False
209101661,expanded_target_project,True,False
209217594,expanded_target_project,True,False
20929025,expanded_target_project,True,False
209491653,expanded_target_project,True,False
209600930,expanded_target_project,True,False
209642759,expanded_target_project,True,False
209657662,expanded_target_project,True,False
209881172,expanded_target_project,True,False
210029529,expanded_target_project,True,False
21052744,expanded_target_project,True,False
210583017,expanded_target_project,True,False
210716005,expanded_target_project,True,False
210788647,expanded_target_project,True,False
21088403,expanded_target_project,True,False
210909024,expanded_target_project,True,False
210933087,expanded_target_project,True,False
21099,expanded_target_project,True,False
210997817,seed_project,True,False
211165922,expanded_target_project,True,False
21125024,expanded_target_project,True,False
2112962,expanded_target_project,True,False
211309920,expanded_target_project,True,False
211340922,expanded_target_project,True,False
2113660,expanded_target_project,True,False
211494818,expanded_target_project,True,False
21193524,expanded_target_project,True,False
212378409,expanded_target_project,True,False
212382406,expanded_target_project,True,False
212459447,expanded_target_project,True,False
212465715,expanded_target_project,True,False
21251069,expanded_target_project,True,False
212709818,expanded_target_project,True,False
212786426,expanded_target_project,True,False
212857695,expanded_target_project,True,False
212936374,expanded_target_project,True,False
212984760,expanded_target_project,True,False
21303988,expanded_target_project,True,False
21306961,expanded_target_project,True,False
21338027,expanded_target_project,True,False
213417638,expanded_target_project,True,False
2134191,expanded_target_project,True,False
213449445,expanded_target_project,True,False
213633271,expanded_target_project,True,False
213701835,expanded_target_project,True,False
213717832,expanded_target_project,True,False
213793403,expanded_target_project,True,False
213836768,expanded_target_project,True,False
213852395,expanded_target_project,True,False
213947642,expanded_target_project,True,False
214215524,expanded_target_project,True,False
214266955,expanded_target_project,True,False
214273093,expanded_target_project,True,False
214350064,expanded_target_project,True,False
214361893,expanded_target_project,True,False
21440127,expanded_target_project,True,False
214487724,expanded_target_project,True,False
214566843,expanded_target_project,True,False
21467907,expanded_target_project,True,False
21488145,expanded_target_project,True,False
214913183,expanded_target_project,True,False
214996328,expanded_target_project,True,False
215108366,expanded_target_project,True,False
215231163,expanded_target_project,True,False
215263010,expanded_target_project,True,False
21540759,expanded_target_project,True,False
215532341,expanded_target_project,True,False
215566462,expanded_target_project,True,False
215570371,expanded_target_project,True,False
215638242,expanded_target_project,True,False
215875945,expanded_target_project,True,False
21591001,expanded_target_project,True,False
215948042,expanded_target_project,True,False
216069489,expanded_target_project,True,False
216143574,expanded_target_project,True,False
216207542,expanded_target_project,True,False
216254547,expanded_target_project,True,False
216283035,expanded_target_project,True,False
216478215,expanded_target_project,True,False
216494674,expanded_target_project,True,False
216581567,expanded_target_project,True,False
216797458,expanded_target_project,True,False
216847853,expanded_target_project,True,False
21686666,expanded_target_project,True,False
21704134,expanded_target_project,True,False
217067290,expanded_target_project,True,False
21708091,expanded_target_project,True,False
21708754,expanded_target_project,True,False
217354397,expanded_target_project,True,False
2174666,expanded_target_project,True,False
21759652,expanded_target_project,True,False
217627454,expanded_target_project,True,False
21772838,expanded_target_project,True,False
218006898,expanded_target_project,True,False
218025521,expanded_target_project,True,False
218158416,expanded_target_project,True,False
218396611,expanded_target_project,True,False
218525428,expanded_target_project,True,False
218559411,expanded_target_project,True,False
218629347,expanded_target_project,True,False
218852626,expanded_target_project,True,False
219035799,expanded_target_project,True,False
219045178,expanded_target_project,True,False
219061541,expanded_target_project,True,False
21946092,expanded_target_project,True,False
219505677,expanded_target_project,True,False
219515346,expanded_target_project,True,False
21954009,expanded_target_project,True,False
21985130,seed_project,True,False
219865964,expanded_target_project,True,False
219891102,expanded_target_project,True,False
219915319,expanded_target_project,True,False
220177733,expanded_target_project,True,False
22017842,expanded_target_project,True,False
220186120,seed_project,True,False
220362473,expanded_target_project,True,False
220391287,expanded_target_project,True,False
220602533,expanded_target_project,True,False
220778874,expanded_target_project,True,False
220808376,expanded_target_project,True,False
221058575,expanded_target_project,True,False
2211243,expanded_target_project,True,False
221177708,expanded_target_project,True,False
221407234,expanded_target_project,True,False
221437306,expanded_target_project,True,False
221574203,expanded_target_project,True,False
221584272,expanded_target_project,True,False
221600181,expanded_target_project,True,False
221654776,expanded_target_project,True,False
221787679,expanded_target_project,True,False
221862,expanded_target_project,True,False
221981891,expanded_target_project,True,False
221989665,expanded_target_project,True,False
221993778,expanded_target_project,True,False
222023566,expanded_target_project,True,False
22234992,expanded_target_project,True,False
222364980,expanded_target_project,True,False
222501873,expanded_target_project,True,False
22266795,expanded_target_project,True,False
222735791,expanded_target_project,True,False
222791664,expanded_target_project,True,False
222887140,expanded_target_project,True,False
222960238,expanded_target_project,True,False
22305416,expanded_target_project,True,False
22321368,expanded_target_project,True,False
223241444,expanded_target_project,True,False
223268020,expanded_target_project,True,False
223420284,expanded_target_project,True,False
223442049,expanded_target_project,True,False
223462217,seed_project,True,False
223485832,expanded_target_project,True,False
223490876,expanded_target_project,True,False
22360263,expanded_target_project,True,False
223708643,expanded_target_project,True,False
22374529,expanded_target_project,True,False
223794069,expanded_target_project,True,False
22392639,expanded_target_project,True,False
224021526,expanded_target_project,True,False
224104199,expanded_target_project,True,False
224225724,expanded_target_project,True,False
224289715,expanded_target_project,True,False
22432442,expanded_target_project,True,False
224374031,expanded_target_project,True,False
22442659,expanded_target_project,True,False
22446506,expanded_target_project,True,False
224592887,expanded_target_project,True,False
224674233,expanded_target_project,True,False
22475123,seed_project,True,False
22478116,expanded_target_project,True,False
22479136,expanded_target_project,True,False
22484898,expanded_target_project,True,False
22525984,expanded_target_project,True,False
22531552,expanded_target_project,True,False
225419211,expanded_target_project,True,False
225497783,expanded_target_project,True,False
22558387,expanded_target_project,True,False
225690537,expanded_target_project,True,False
22571838,expanded_target_project,True,False
225885766,expanded_target_project,True,False
22608597,expanded_target_project,True,False
226151984,expanded_target_project,True,False
226167176,expanded_target_project,True,False
226354201,expanded_target_project,True,False
226417174,expanded_target_project,True,False
22660515,expanded_target_project,True,False
226668025,expanded_target_project,True,False
226724438,expanded_target_project,True,False
22684655,expanded_target_project,True,False
226992639,expanded_target_project,True,False
22700054,expanded_target_project,True,False
22711503,expanded_target_project,True,False
227300707,expanded_target_project,True,False
22734848,expanded_target_project,True,False
227460322,expanded_target_project,True,False
227465592,expanded_target_project,True,False
227542815,expanded_target_project,True,False
227805015,expanded_target_project,True,False
228117837,expanded_target_project,True,False
228390865,expanded_target_project,True,False
22841549,expanded_target_project,True,False
228435476,expanded_target_project,True,False
22844864,expanded_target_project,True,False
22855240,expanded_target_project,True,False
228829544,expanded_target_project,True,False
22883472,expanded_target_project,True,False
228868155,expanded_target_project,True,False
228908078,expanded_target_project,True,False
228925870,expanded_target_project,True,False
229011395,expanded_target_project,True,False
229030654,expanded_target_project,True,False
229145432,expanded_target_project,True,False
229315360,expanded_target_project,True,False
22938893,expanded_target_project,True,False
22959046,expanded_target_project,True,False
229877920,expanded_target_project,True,False
229959677,expanded_target_project,True,False
230075785,expanded_target_project,True,False
23013460,seed_project,True,False
230219297,expanded_target_project,True,False
230310173,expanded_target_project,True,False
23050110,expanded_target_project,True,False
230595891,expanded_target_project,True,False
23061798,expanded_target_project,True,False
230737113,expanded_target_project,True,False
230795797,expanded_target_project,True,False
230847070,expanded_target_project,True,False
23086893,expanded_target_project,True,False
23088740,expanded_target_project,True,False
23096959,expanded_target_project,True,False
230993380,expanded_target_project,True,False
231150319,expanded_target_project,True,False
231268,expanded_target_project,True,False
231798478,expanded_target_project,True,False
231824392,expanded_target_project,True,False
23206290,expanded_target_project,True,False
232099133,expanded_target_project,True,False
232160635,expanded_target_project,True,False
23235250,expanded_target_project,True,False
23247808,seed_project,True,False
2325298,expanded_target_project,True,False
232539879,expanded_target_project,True,False
23254194,expanded_target_project,True,False
23277480,expanded_target_project,True,False
2328181,expanded_target_project,True,False
233147271,expanded_target_project,True,False
23315232,seed_project,True,False
233320086,expanded_target_project,True,False
23335281,expanded_target_project,True,False
23351479,expanded_target_project,True,False
233563057,expanded_target_project,True,False
23356570,expanded_target_project,True,False
23357588,expanded_target_project,True,False
23362234,expanded_target_project,True,False
23368445,expanded_target_project,True,False
233938764,expanded_target_project,True,False
2339555,expanded_target_project,True,False
233984636,expanded_target_project,True,False
23405758,seed_project,True,False
234167893,expanded_target_project,True,False
23418517,expanded_target_project,True,False
234270760,expanded_target_project,True,False
23465977,expanded_target_project,True,False
234727608,expanded_target_project,True,False
234798675,expanded_target_project,True,False
234839116,expanded_target_project,True,False
234890761,expanded_target_project,True,False
23496893,expanded_target_project,True,False
23500865,expanded_target_project,True,False
235075339,expanded_target_project,True,False
235590808,expanded_target_project,True,False
235638810,expanded_target_project,True,False
23572616,expanded_target_project,True,False
2358108,expanded_target_project,True,False
235819600,expanded_target_project,True,False
235822784,expanded_target_project,True,False
235860204,expanded_target_project,True,False
235866201,expanded_target_project,True,False
235901813,expanded_target_project,True,False
2359378,expanded_target_project,True,False
236055696,expanded_target_project,True,False
236106066,expanded_target_project,True,False
23622727,expanded_target_project,True,False
23641816,expanded_target_project,True,False
2365549,expanded_target_project,True,False
236570305,expanded_target_project,True,False
236570369,expanded_target_project,True,False
23664475,expanded_target_project,True,False
23670203,expanded_target_project,True,False
236824540,expanded_target_project,True,False
236828515,expanded_target_project,True,False
236953554,expanded_target_project,True,False
237159,expanded_target_project,True,False
23727431,expanded_target_project,True,False
237360465,expanded_target_project,True,False
237402828,expanded_target_project,True,False
237409088,expanded_target_project,True,False
237459124,expanded_target_project,True,False
237523442,expanded_target_project,True,False
237547093,expanded_target_project,True,False
237617513,expanded_target_project,True,False
237707489,expanded_target_project,True,False
237844675,expanded_target_project,True,False
23797421,expanded_target_project,True,False
23821422,expanded_target_project,True,False
238290996,expanded_target_project,True,False
23837751,expanded_target_project,True,False
2383782,expanded_target_project,True,False
23845253,expanded_target_project,True,False
238683847,expanded_target_project,True,False
239253118,expanded_target_project,True,False
23930639,expanded_target_project,True,False
239381576,expanded_target_project,True,False
239416281,expanded_target_project,True,False
2394379,expanded_target_project,True,False
239469102,expanded_target_project,True,False
2396600,expanded_target_project,True,False
239770490,expanded_target_project,True,False
239781275,expanded_target_project,True,False
23982180,expanded_target_project,True,False
24000265,expanded_target_project,True,False
2401217,expanded_target_project,True,False
240151150,expanded_target_project,True,False
240215314,expanded_target_project,True,False
240315046,expanded_target_project,True,False
240317939,expanded_target_project,True,False
240328897,expanded_target_project,True,False
240466,expanded_target_project,True,False
240488592,expanded_target_project,True,False
240543078,expanded_target_project,True,False
24063576,expanded_target_project,True,False
240819531,expanded_target_project,True,False
240846407,expanded_target_project,True,False
240912221,expanded_target_project,True,False
240949621,expanded_target_project,True,False
240971435,expanded_target_project,True,False
2410676,expanded_target_project,True,False
241092383,expanded_target_project,True,False
241163393,expanded_target_project,True,False
241268229,expanded_target_project,True,False
24130045,expanded_target_project,True,False
241506979,expanded_target_project,True,False
24167016,expanded_target_project,True,False
24182261,expanded_target_project,True,False
241853427,expanded_target_project,True,False
241903378,expanded_target_project,True,False
24195339,expanded_target_project,True,False
242094505,expanded_target_project,True,False
242202166,expanded_target_project,True,False
2423322,expanded_target_project,True,False
242479774,expanded_target_project,True,False
242581770,expanded_target_project,True,False
242754476,expanded_target_project,True,False
242765280,expanded_target_project,True,False
242776849,expanded_target_project,True,False
242828875,expanded_target_project,True,False
242856167,expanded_target_project,True,False
242923033,expanded_target_project,True,False
242923372,expanded_target_project,True,False
242970900,expanded_target_project,True,False
2430537,expanded_target_project,True,False
243452117,expanded_target_project,True,False
24349832,expanded_target_project,True,False
243538828,expanded_target_project,True,False
24355992,expanded_target_project,True,False
243668393,expanded_target_project,True,False
243808437,expanded_target_project,True,False
24385451,expanded_target_project,True,False
244123773,expanded_target_project,True,False
2441517,expanded_target_project,True,False
24420506,expanded_target_project,True,False
244496643,expanded_target_project,True,False
244514240,expanded_target_project,True,False
244554606,expanded_target_project,True,False
24494032,seed_project,True,False
244958571,expanded_target_project,True,False
244979294,expanded_target_project,True,False
24499046,expanded_target_project,True,False
245388716,expanded_target_project,True,False
24560307,expanded_target_project,True,False
245704608,expanded_target_project,True,False
246133980,expanded_target_project,True,False
246338488,expanded_target_project,True,False
24653868,expanded_target_project,True,False
24693026,expanded_target_project,True,False
247111689,expanded_target_project,True,False
24725038,expanded_target_project,True,False
247399816,expanded_target_project,True,False
247430773,expanded_target_project,True,False
24747723,expanded_target_project,True,False
247587757,expanded_target_project,True,False
247590545,expanded_target_project,True,False
2476162,expanded_target_project,True,False
24776728,expanded_target_project,True,False
24806180,expanded_target_project,True,False
2484785,expanded_target_project,True,False
248537383,expanded_target_project,True,False
248790367,expanded_target_project,True,False
248868816,expanded_target_project,True,False
2489216,expanded_target_project,True,False
24894902,expanded_target_project,True,False
249098063,expanded_target_project,True,False
249152133,expanded_target_project,True,False
249188235,expanded_target_project,True,False
249319182,expanded_target_project,True,False
249466377,expanded_target_project,True,False
249512698,expanded_target_project,True,False
24963784,expanded_target_project,True,False
249722766,expanded_target_project,True,False
24993138,expanded_target_project,True,False
249956697,expanded_target_project,True,False
250110282,expanded_target_project,True,False
250110372,expanded_target_project,True,False
250213286,expanded_target_project,True,False
25026453,expanded_target_project,True,False
250397925,expanded_target_project,True,False
2504175,expanded_target_project,True,False
250552313,expanded_target_project,True,False
250652185,expanded_target_project,True,False
250782700,expanded_target_project,True,False
251312202,expanded_target_project,True,False
251420886,expanded_target_project,True,False
251584398,expanded_target_project,True,False
2516976,expanded_target_project,True,False
25174671,expanded_target_project,True,False
251747948,expanded_target_project,True,False
25175723,expanded_target_project,True,False
252325176,expanded_target_project,True,False
2524488,seed_project,True,False
252494861,expanded_target_project,True,False
252522672,expanded_target_project,True,False
252523575,expanded_target_project,True,False
252604066,expanded_target_project,True,False
252649194,expanded_target_project,True,False
252650176,expanded_target_project,True,False
252745692,expanded_target_project,True,False
25287349,expanded_target_project,True,False
2529486,expanded_target_project,True,False
25299152,expanded_target_project,True,False
253103317,expanded_target_project,True,False
253290187,expanded_target_project,True,False
25345759,expanded_target_project,True,False
253614369,expanded_target_project,True,False
253650720,expanded_target_project,True,False
25372501,expanded_target_project,True,False
254116626,expanded_target_project,True,False
254149837,expanded_target_project,True,False
25417964,expanded_target_project,True,False
254351989,expanded_target_project,True,False
2544305,expanded_target_project,True,False
254450741,expanded_target_project,True,False
254578428,expanded_target_project,True,False
25459400,expanded_target_project,True,False
254623350,expanded_target_project,True,False
254774075,expanded_target_project,True,False
254865575,expanded_target_project,True,False
254894997,expanded_target_project,True,False
25494583,expanded_target_project,True,False
255043026,expanded_target_project,True,False
255071936,expanded_target_project,True,False
255086434,expanded_target_project,True,False
25516648,expanded_target_project,True,False
255262523,expanded_target_project,True,False
255546948,expanded_target_project,True,False
255551817,expanded_target_project,True,False
255592249,expanded_target_project,True,False
255983152,expanded_target_project,True,False
256061008,expanded_target_project,True,False
2560988,expanded_target_project,True,False
256133315,expanded_target_project,True,False
256256737,expanded_target_project,True,False
256328151,expanded_target_project,True,False
2564522,expanded_target_project,True,False
256534527,expanded_target_project,True,False
256736474,expanded_target_project,True,False
256942539,expanded_target_project,True,False
257044091,expanded_target_project,True,False
257130655,expanded_target_project,True,False
257145326,expanded_target_project,True,False
25719147,expanded_target_project,True,False
25720744,expanded_target_project,True,False
257240218,expanded_target_project,True,False
257240581,expanded_target_project,True,False
257313499,expanded_target_project,True,False
257485422,expanded_target_project,True,False
2575826,expanded_target_project,True,False
257703440,expanded_target_project,True,False
25777459,expanded_target_project,True,False
25780780,seed_project,True,False
257933864,expanded_target_project,True,False
2580768,expanded_target_project,True,False
2580769,expanded_target_project,True,False
258271226,expanded_target_project,True,False
258297672,expanded_target_project,True,False
258546843,expanded_target_project,True,False
258556027,expanded_target_project,True,False
258713958,expanded_target_project,True,False
25872841,expanded_target_project,True,False
25881432,expanded_target_project,True,False
25890500,expanded_target_project,True,False
258933250,expanded_target_project,True,False
259281907,expanded_target_project,True,False
259445878,expanded_target_project,True,False
25951358,expanded_target_project,True,False
259542436,seed_project,True,False
259626767,expanded_target_project,True,False
259710503,expanded_target_project,True,False
259777710,expanded_target_project,True,False
259933623,expanded_target_project,True,False
26002040,expanded_target_project,True,False
260167348,expanded_target_project,True,False
26018608,expanded_target_project,True,False
2601923,expanded_target_project,True,False
260236126,expanded_target_project,True,False
260295418,expanded_target_project,True,False
260338399,expanded_target_project,True,False
260351573,expanded_target_project,True,False
26038648,expanded_target_project,True,False
26039547,expanded_target_project,True,False
2604249,expanded_target_project,True,False
260452791,expanded_target_project,True,False
260488959,expanded_target_project,True,False
2606873,expanded_target_project,True,False
260749683,expanded_target_project,True,False
260889387,expanded_target_project,True,False
260960262,expanded_target_project,True,False
261032128,expanded_target_project,True,False
261141187,expanded_target_project,True,False
261265804,expanded_target_project,True,False
26126838,expanded_target_project,True,False
26127968,expanded_target_project,True,False
261293951,expanded_target_project,True,False
261541008,expanded_target_project,True,False
2615616,expanded_target_project,True,False
26181278,expanded_target_project,True,False
261895262,expanded_target_project,True,False
26210598,expanded_target_project,True,False
262289747,expanded_target_project,True,False
262521997,expanded_target_project,True,False
26255337,expanded_target_project,True,False
26289803,expanded_target_project,True,False
26290249,expanded_target_project,True,False
263035471,expanded_target_project,True,False
26311145,expanded_target_project,True,False
263165647,expanded_target_project,True,False
263411323,expanded_target_project,True,False
263442622,expanded_target_project,True,False
263463271,expanded_target_project,True,False
263472353,expanded_target_project,True,False
263609668,expanded_target_project,True,False
263701613,expanded_target_project,True,False
26371893,expanded_target_project,True,False
263727855,expanded_target_project,True,False
263752806,expanded_target_project,True,False
263991304,expanded_target_project,True,False
264043501,expanded_target_project,True,False
26426726,expanded_target_project,True,False
26459635,expanded_target_project,True,False
264742473,expanded_target_project,True,False
264818686,expanded_target_project,True,False
264855617,expanded_target_project,True,False
2649214,seed_project,True,False
264999390,expanded_target_project,True,False
2651432,expanded_target_project,True,False
265183027,expanded_target_project,True,False
26521129,expanded_target_project,True,False
265258032,expanded_target_project,True,False
265363855,expanded_target_project,True,False
265444433,expanded_target_project,True,False
265601040,expanded_target_project,True,False
265621392,expanded_target_project,True,False
26562411,expanded_target_project,True,False
26579900,expanded_target_project,True,False
265902625,expanded_target_project,True,False
26610130,expanded_target_project,True,False
266179818,expanded_target_project,True,False
2662146,seed_project,True,False
26628954,expanded_target_project,True,False
266444815,seed_project,True,False
266515876,seed_project,True,False
26658897,expanded_target_project,True,False
2669041,expanded_target_project,True,False
267024149,expanded_target_project,True,False
267118495,expanded_target_project,True,False
267161970,expanded_target_project,True,False
267273319,expanded_target_project,True,False
26731785,expanded_target_project,True,False
267324234,expanded_target_project,True,False
267410733,expanded_target_project,True,False
267482252,expanded_target_project,True,False
2675355,expanded_target_project,True,False
26774602,seed_project,True,False
26782461,expanded_target_project,True,False
26785339,expanded_target_project,True,False
268163609,seed_project,True,False
268179753,expanded_target_project,True,False
268274269,expanded_target_project,True,False
26827696,expanded_target_project,True,False
26850443,expanded_target_project,True,False
268568992,expanded_target_project,True,False
268591722,expanded_target_project,True,False
268817515,expanded_target_project,True,False
268833180,expanded_target_project,True,False
268936983,expanded_target_project,True,False
269073533,expanded_target_project,True,False
269159100,expanded_target_project,True,False
26917250,seed_project,True,False
269177629,expanded_target_project,True,False
269238359,expanded_target_project,True,False
26947860,expanded_target_project,True,False
269560571,expanded_target_project,True,False
269612753,expanded_target_project,True,False
26983101,expanded_target_project,True,False
2700147,expanded_target_project,True,False
2700159,expanded_target_project,True,False
27051771,expanded_target_project,True,False
270591305,expanded_target_project,True,False
270858421,seed_project,True,False
27096595,expanded_target_project,True,False
271140688,expanded_target_project,True,False
271251138,expanded_target_project,True,False
271357052,expanded_target_project,True,False
271409073,expanded_target_project,True,False
27146054,expanded_target_project,True,False
2718248,expanded_target_project,True,False
271913609,expanded_target_project,True,False
27193779,expanded_target_project,True,False
272244219,expanded_target_project,True,False
273084758,expanded_target_project,True,False
273200471,expanded_target_project,True,False
273382715,expanded_target_project,True,False
273550906,expanded_target_project,True,False
27358084,expanded_target_project,True,False
273601619,expanded_target_project,True,False
273741035,expanded_target_project,True,False
2740148,expanded_target_project,True,False
274077404,expanded_target_project,True,False
274116286,expanded_target_project,True,False
274135349,expanded_target_project,True,False
2744972,expanded_target_project,True,False
274705319,expanded_target_project,True,False
274753366,expanded_target_project,True,False
274799566,expanded_target_project,True,False
27483832,expanded_target_project,True,False
27500243,expanded_target_project,True,False
275084371,expanded_target_project,True,False
275100970,expanded_target_project,True,False
27522241,expanded_target_project,True,False
27522247,expanded_target_project,True,False
27522251,expanded_target_project,True,False
27522271,expanded_target_project,True,False
27522282,expanded_target_project,True,False
27522295,expanded_target_project,True,False
2752522,expanded_target_project,True,False
275257814,expanded_target_project,True,False
27546391,expanded_target_project,True,False
27549019,expanded_target_project,True,False
275516738,expanded_target_project,True,False
2755696,expanded_target_project,True,False
275647768,expanded_target_project,True,False
275650396,expanded_target_project,True,False
275707200,expanded_target_project,True,False
27576132,expanded_target_project,True,False
275993885,expanded_target_project,True,False
276025804,expanded_target_project,True,False
276042304,seed_project,True,False
276136616,expanded_target_project,True,False
276189831,expanded_target_project,True,False
276192114,expanded_target_project,True,False
276293034,seed_project,True,False
276293992,expanded_target_project,True,False
276304668,expanded_target_project,True,False
276347473,expanded_target_project,True,False
276535130,expanded_target_project,True,False
276685482,expanded_target_project,True,False
276898192,expanded_target_project,True,False
277186121,expanded_target_project,True,False
277189053,expanded_target_project,True,False
27721932,expanded_target_project,True,False
27729171,expanded_target_project,True,False
27729880,expanded_target_project,True,False
27729907,expanded_target_project,True,False
27729926,expanded_target_project,True,False
27759161,expanded_target_project,True,False
277836190,expanded_target_project,True,False
277837858,expanded_target_project,True,False
277852028,expanded_target_project,True,False
27790789,expanded_target_project,True,False
277923166,expanded_target_project,True,False
278098612,expanded_target_project,True,False
278320002,seed_project,True,False
278640104,expanded_target_project,True,False
278745987,expanded_target_project,True,False
27883327,expanded_target_project,True,False
27889694,expanded_target_project,True,False
27890669,expanded_target_project,True,False
279083788,expanded_target_project,True,False
279115112,expanded_target_project,True,False
279134229,expanded_target_project,True,False
279258716,expanded_target_project,True,False
27929056,expanded_target_project,True,False
279376765,expanded_target_project,True,False
27945817,expanded_target_project,True,False
27954927,expanded_target_project,True,False
279553,expanded_target_project,True,False
279622976,expanded_target_project,True,False
279678961,expanded_target_project,True,False
279745783,expanded_target_project,True,False
27974762,expanded_target_project,True,False
27994296,expanded_target_project,True,False
28011464,expanded_target_project,True,False
280276446,expanded_target_project,True,False
280356979,expanded_target_project,True,False
280428986,expanded_target_project,True,False
2804383,expanded_target_project,True,False
2804438,expanded_target_project,True,False
28061676,expanded_target_project,True,False
280818415,expanded_target_project,True,False
281550668,expanded_target_project,True,False
28156794,expanded_target_project,True,False
281634568,expanded_target_project,True,False
281870638,expanded_target_project,True,False
28200583,expanded_target_project,True,False
282179811,expanded_target_project,True,False
282229865,expanded_target_project,True,False
28226810,expanded_target_project,True,False
28233924,expanded_target_project,True,False
282339941,expanded_target_project,True,False
282416261,expanded_target_project,True,False
282994686,expanded_target_project,True,False
283046497,expanded_target_project,True,False
283187,expanded_target_project,True,False
283187702,expanded_target_project,True,False
283230219,expanded_target_project,True,False
28330263,expanded_target_project,True,False
283325,expanded_target_project,True,False
283343889,expanded_target_project,True,False
2835111,expanded_target_project,True,False
28352089,expanded_target_project,True,False
28366058,expanded_target_project,True,False
283817011,expanded_target_project,True,False
283874375,expanded_target_project,True,False
284165134,expanded_target_project,True,False
28449431,expanded_target_project,True,False
28470446,expanded_target_project,True,False
284745566,expanded_target_project,True,False
28478401,expanded_target_project,True,False
28478420,expanded_target_project,True,False
284949442,expanded_target_project,True,False
285320805,expanded_target_project,True,False
28554304,expanded_target_project,True,False
285669400,expanded_target_project,True,False
285864234,expanded_target_project,True,False
285867319,expanded_target_project,True,False
286108332,expanded_target_project,True,False
286301447,expanded_target_project,True,False
286732086,expanded_target_project,True,False
286973214,expanded_target_project,True,False
287010125,expanded_target_project,True,False
287015918,expanded_target_project,True,False
28710753,expanded_target_project,True,False
287193461,expanded_target_project,True,False
2871998,expanded_target_project,True,False
287279910,expanded_target_project,True,False
287336275,expanded_target_project,True,False
28738447,seed_project,True,False
287403351,expanded_target_project,True,False
28750927,expanded_target_project,True,False
287743349,expanded_target_project,True,False
28782747,expanded_target_project,True,False
288082909,expanded_target_project,True,False
28826653,expanded_target_project,True,False
288349261,expanded_target_project,True,False
2883574,expanded_target_project,True,False
288485773,expanded_target_project,True,False
288487894,expanded_target_project,True,False
288677911,expanded_target_project,True,False
2888818,expanded_target_project,True,False
28900400,expanded_target_project,True,False
289034413,expanded_target_project,True,False
28905625,expanded_target_project,True,False
289076255,expanded_target_project,True,False
289243246,expanded_target_project,True,False
289379729,expanded_target_project,True,False
289382944,expanded_target_project,True,False
28951059,expanded_target_project,True,False
28975929,expanded_target_project,True,False
28986292,expanded_target_project,True,False
28992330,expanded_target_project,True,False
290090784,expanded_target_project,True,False
290227969,expanded_target_project,True,False
29028775,expanded_target_project,True,False
2902935,expanded_target_project,True,False
290871583,expanded_target_project,True,False
290899681,expanded_target_project,True,False
290916665,expanded_target_project,True,False
29094022,expanded_target_project,True,False
29102367,expanded_target_project,True,False
291038744,expanded_target_project,True,False
291130821,expanded_target_project,True,False
291153670,expanded_target_project,True,False
291308731,expanded_target_project,True,False
291474609,expanded_target_project,True,False
2915576,expanded_target_project,True,False
291570,expanded_target_project,True,False
291675222,seed_project,True,False
291735249,expanded_target_project,True,False
29178282,expanded_target_project,True,False
291960479,expanded_target_project,True,False
29197565,expanded_target_project,True,False
292014229,expanded_target_project,True,False
292053394,expanded_target_project,True,False
29207621,expanded_target_project,True,False
29220333,expanded_target_project,True,False
2923236,expanded_target_project,True,False
292381946,expanded_target_project,True,False
292561501,expanded_target_project,True,False
29261473,expanded_target_project,True,False
292834673,expanded_target_project,True,False
292853702,expanded_target_project,True,False
29287955,expanded_target_project,True,False
292888939,expanded_target_project,True,False
2928944,expanded_target_project,True,False
2928948,expanded_target_project,True,False
2929393,expanded_target_project,True,False
29301872,expanded_target_project,True,False
2931111,expanded_target_project,True,False
29312746,expanded_target_project,True,False
29326047,expanded_target_project,True,False
29329884,expanded_target_project,True,False
293399774,expanded_target_project,True,False
293811116,expanded_target_project,True,False
293888925,expanded_target_project,True,False
294129886,expanded_target_project,True,False
294223530,expanded_target_project,True,False
294224347,expanded_target_project,True,False
2944302,seed_project,True,False
294578325,expanded_target_project,True,False
294633672,expanded_target_project,True,False
294958663,expanded_target_project,True,False
295027737,expanded_target_project,True,False
295316675,expanded_target_project,True,False
29533139,expanded_target_project,True,False
29551708,expanded_target_project,True,False
295544240,expanded_target_project,True,False
295598569,expanded_target_project,True,False
295620416,expanded_target_project,True,False
295695288,expanded_target_project,True,False
295774370,expanded_target_project,True,False
295807341,expanded_target_project,True,False
295810364,expanded_target_project,True,False
295885135,expanded_target_project,True,False
295909370,expanded_target_project,True,False
296070150,expanded_target_project,True,False
296235125,expanded_target_project,True,False
296296855,expanded_target_project,True,False
