project_id,community_id,community_size
113678874,3,40
11369509,3,40
113701924,14,109
11380094,28,133
11384368,3,40
113912678,1,194
113918130,2,106
11393110,2,106
114023960,1,194
11403699,9,23
11408729,3,40
114187903,9,23
114312965,1,194
114363116,5,802
11445479,3,40
11452538,2,106
11452676,4,232
114577229,0,581
114619105,1,194
114682244,4,232
114705574,0,581
114705611,0,581
114735865,0,581
11481074,8,12
11482978,1,194
11486644,3,40
1148753,3,40
114948816,1,194
115039706,0,581
115191628,3,40
115316912,8,12
115575640,24,23
115740402,6,14
115758461,17,85
115969499,20,9
11597120,2,106
11599760,9,23
116038660,1,194
11608365,11,84
116140523,0,581
116165188,1,194
116259506,2,106
11633363,11,84
11654790,14,109
116585275,5,802
116641240,3,40
116659368,5,802
11676453,2,106
116867981,1,194
116871310,11,84
116955501,1,194
11695619,3,40
11696086,3,40
11696117,3,40
116995448,14,109
11708465,3,40
11726616,0,581
117380983,0,581
11753735,3,40
117701523,3,40
117906003,5,802
117965972,0,581
118105436,0,581
118498743,21,66
118517813,0,581
118649335,5,802
118668940,5,802
118764574,4,232
1187853,3,40
11892534,10,28
119205516,0,581
119272629,21,66
11939484,9,23
1194027,4,232
119419195,9,23
119439276,3,40
119460813,0,581
119590498,20,9
11966919,3,40
11974348,6,14
119818775,15,234
120011481,16,71
120157734,20,9
120325908,1,194
1204125,1,194
120511966,0,581
120538653,0,581
120606279,20,9
1207300,2,106
12079212,25,133
12080551,15,234
120894,18,10
120938309,11,84
1210290,11,84
121086193,13,823
121236494,6,14
121337784,10,28
12140830,1,194
121554427,3,40
121587063,0,581
121663790,3,40
121676470,5,802
12179494,1,194
121834895,10,28
121870635,8,12
121898717,8,12
12191244,14,109
122193808,6,14
122235145,10,28
122282812,3,40
122505634,3,40
122508361,13,823
122782022,4,232
123020983,3,40
123068215,17,85
123148813,13,823
123303402,21,66
123345344,1,194
123410,3,40
12344532,1,194
123475536,18,10
123518148,18,10
123590537,4,232
123649788,17,85
123684665,4,232
123690489,1,194
12390121,14,109
123986201,0,581
123993596,19,453
124042164,10,28
12421065,3,40
12426527,6,14
124275922,5,802
124290783,1,194
124315604,2,106
12440855,2,106
124409889,18,10
124417205,0,581
124564425,1,194
124602093,2,106
124657854,13,823
124701774,1,194
124802455,0,581
12488647,3,40
12488845,13,823
12499251,0,581
125234630,14,109
125238132,8,12
125266328,15,234
125366028,4,232
12550138,15,234
1257070,4,232
12574344,19,453
125824259,5,802
12584841,3,40
125863507,14,109
126215645,2,106
126238614,2,106
126250425,5,802
126382836,10,28
126412363,1,194
126465227,4,232
12682522,6,14
126914245,9,23
127026401,14,109
127101557,2,106
12711522,2,106
12712630,22,132
127201711,2,106
127224346,5,802
127268366,2,106
127420809,0,581
127425805,13,823
12791642,6,14
128089774,0,581
128096570,10,28
128529416,9,23
128693525,9,23
1287669,1,194
128778692,14,109
128842710,1,194
128887107,2,106
129072319,2,106
129137599,3,40
12920091,16,71
129449094,3,40
129549229,1,194
1295612,3,40
129563456,0,581
129640825,3,40
129648001,2,106
129717717,2,106
12974177,3,40
129883659,3,40
129954828,1,194
130013,0,581
130040931,7,72
130084383,4,232
130107902,5,802
130140573,14,109
130237506,28,133
1303538,5,802
130370449,13,823
130386123,1,194
130546049,1,194
13057937,4,232
130688011,16,71
130727736,5,802
13078968,3,40
130865762,17,85
13092745,1,194
131014812,27,504
13124802,0,581
131339601,2,106
131347954,1,194
131364545,11,84
131389850,0,581
131403312,1,194
13150250,4,232
131584258,4,232
131738270,5,802
13191344,1,194
132057885,6,14
132145189,2,106
13222351,3,40
132232698,2,106
132313422,2,106
13238459,9,23
132518310,2,106
1325587,9,23
13258039,9,23
13273703,1,194
132776693,19,453
133067498,2,106
133092972,29,24
13310527,8,12
133134007,12,32
133238084,2,106
133275023,13,823
133411492,8,12
133431470,4,232
133442384,33,36
1334607,3,40
133491254,1,194
13379995,5,802
134018330,17,85
13404515,3,40
1341324,14,109
134603838,8,12
134683798,6,14
134862372,4,232
135060366,0,581
135175513,10,28
135201145,0,581
13524719,12,32
135356868,25,133
13539049,2,106
135618791,10,28
1357199,0,581
1357796,18,10
135798749,8,12
135900664,1,194
136060027,3,40
1361792,1,194
136202695,1,194
13624859,14,109
1362490,15,234
1362764,1,194
13628513,2,106
136494223,2,106
136510559,0,581
13655592,15,234
13655949,4,232
13674972,2,106
136806005,15,234
1368195,21,66
136926865,2,106
137101956,10,28
137137466,1,194
137247827,2,106
137255598,4,232
1372698,15,234
137362393,0,581
1374129,3,40
137430744,10,28
137444487,28,133
13745124,7,72
137451403,11,84
137724480,13,823
137814779,15,234
137855319,15,234
137869753,0,581
13793886,1,194
138105554,2,106
138290517,10,28
138411034,8,12
13855476,22,132
138596205,17,85
138597372,0,581
13868694,4,232
138707242,3,40
138717670,2,106
138754790,5,802
1388495,1,194
138867419,0,581
139076329,4,232
139201883,23,25
139314347,5,802
139405400,5,802
139499718,0,581
139543029,15,234
139545213,15,234
1397974,7,72
139914932,3,40
139969620,3,40
13998001,3,40
140029949,28,133
14003349,1,194
140034345,1,194
140053781,9,23
14008364,2,106
1402936,1,194
140325970,4,232
140482476,3,40
140609832,0,581
140656334,1,194
14076122,1,194
14115755,4,232
14125254,2,106
14128006,13,823
141339868,8,12
141345580,0,581
14135470,1,194
141376301,15,234
14143026,0,581
141451032,4,232
141621344,13,823
14173176,1,194
141846986,28,133
141877580,0,581
142017296,1,194
14210523,24,23
14212940,3,40
142161875,3,40
142369435,1,194
14243858,9,23
142473200,5,802
1425437,25,133
142720484,0,581
14281190,3,40
142890794,18,10
143040428,5,802
14313288,10,28
143220272,0,581
143262333,4,232
143321848,23,25
143328315,0,581
143344440,20,9
143379187,4,232
143436277,1,194
14367737,0,581
143839054,0,581
143840299,0,581
143841882,0,581
143867478,2,106
14389056,4,232
14401179,7,72
144025618,19,453
144073539,15,234
144092408,2,106
144403787,2,106
144419645,1,194
14447732,18,10
144573225,2,106
1446467,15,234
144708327,2,106
144749268,20,9
144751911,0,581
144752087,0,581
144952955,18,10
144987904,3,40
144999365,15,234
1450115,3,40
145036770,0,581
145076038,8,12
14509169,6,14
1451352,24,23
145156191,2,106
145263040,6,14
145303551,3,40
14532176,5,802
145434487,2,106
145749701,2,106
145880460,20,9
1458923,9,23
145900295,3,40
14594941,1,194
145976381,5,802
1460385,17,85
146116598,2,106
14624255,6,14
14627445,2,106
146285756,29,24
146285827,2,106
146313205,3,40
146327667,0,581
146459443,12,32
146468829,14,109
146510094,10,28
146575135,3,40
146678664,2,106
146722095,5,802
1468280,30,783
146879533,6,14
14696091,3,40
147069330,14,109
147069989,1,194
147195610,6,14
147213800,3,40
147342506,6,14
147511063,1,194
147566119,1,194
147740437,8,12
147767244,0,581
147809547,3,40
147850769,3,40
147963112,13,823
148087762,28,133
14812631,5,802
14812739,4,232
148137989,6,14
148253885,7,72
14829536,0,581
1483979,3,40
148464499,3,40
148546580,1,194
148666822,2,106
148698815,5,802
148723815,3,40
149026292,0,581
14904540,24,23
149121954,6,14
149199408,2,106
1493089,27,504
14934771,0,581
149355527,0,581
149638165,14,109
149782046,8,12
149824037,1,194
150013328,4,232
150110305,4,232
150154628,1,194
150225803,0,581
150307921,0,581
150444746,4,232
15045751,17,85
150468186,17,85
15056182,1,194
15062869,8,12
150954997,2,106
150988662,2,106
151068206,0,581
15111821,2,106
151122650,3,40
15122806,5,802
151231787,10,28
151233646,19,453
1512899,5,802
151298737,0,581
151455245,8,12
151619717,12,32
151717145,3,40
151740965,3,40
151760169,2,106
15176189,30,783
151832185,0,581
151846403,9,23
151898169,6,14
152034043,2,106
15208514,1,194
15213446,4,232
1523106,4,232
152424770,6,14
153180924,1,194
153279483,1,194
153315627,21,66
15345331,2,106
153460371,4,232
15357351,2,106
153694833,18,10
1538047,6,14
153882884,2,106
15389347,3,40
153996559,4,232
1539978,3,40
154318300,1,194
15437182,9,23
154422394,13,823
15450627,1,194
15452919,0,581
154606109,1,194
154744163,2,106
154832451,3,40
154962060,4,232
15500883,0,581
15502383,12,32
15510677,0,581
155119796,0,581
155136567,2,106
155220641,12,32
155240458,0,581
155243481,18,10
155286170,0,581
155368246,6,14
155379486,5,802
155609504,0,581
155652490,0,581
155740984,3,40
155749886,2,106
155858802,2,106
155941061,4,232
156018,5,802
156066420,13,823
156108485,17,85
156111871,9,23
156204572,5,802
15625834,1,194
156599958,1,194
156606443,7,72
15661465,3,40
156939672,12,32
156968527,2,106
157008425,2,106
15730865,4,232
157310998,1,194
157397583,3,40
157422219,4,232
157463841,0,581
157514605,2,106
1575956,3,40
157629873,18,10
157680689,2,106
157821911,3,40
157827731,3,40
15785507,14,109
157863033,5,802
157919688,0,581
15807269,7,72
15823460,5,802
158256479,1,194
158310651,23,25
158403775,8,12
158437146,10,28
158477175,4,232
15861701,3,40
158756762,2,106
1588844,4,232
158906962,1,194
158975124,3,40
159005377,2,106
159049339,4,232
159109434,1,194
159271175,15,234
159294525,4,232
159351868,14,109
159548561,0,581
159568404,1,194
159907380,2,106
15992970,0,581
15993599,15,234
15993609,15,234
15993612,15,234
15993613,15,234
15993616,15,234
15993618,15,234
16019737,2,106
160253491,2,106
160367623,2,106
1604991,9,23
160615620,0,581
160689777,4,232
160735013,0,581
160784930,13,823
160919119,12,32
160999,3,40
161001,6,14
161155314,8,12
161525880,1,194
161674141,2,106
161681291,0,581
161689193,0,581
161843366,2,106
16189524,3,40
161951219,5,802
161979323,5,802
16211818,1,194
162168274,6,14
162201964,4,232
162484658,8,12
162548942,15,234
1625986,3,40
162643764,0,581
162725910,8,12
162864176,8,12
162869571,4,232
16287235,7,72
16296100,3,40
163071182,3,40
16309670,4,232
163185206,4,232
163387337,11,84
16345015,3,40
163568212,4,232
163653257,0,581
163847389,4,232
163853205,9,23
163883279,9,23
164008820,2,106
164026325,1,194
164047061,0,581
164074287,1,194
164267980,8,12
16431132,1,194
164354270,9,23
1644196,5,802
1646466,16,71
164668916,0,581
164789751,9,23
164896915,4,232
16489874,7,72
164999650,5,802
165021340,4,232
165087274,0,581
165092572,2,106
16514887,2,106
16523712,24,23
165289175,0,581
165332779,0,581
165478163,0,581
165536154,14,109
16554739,6,14
165561258,0,581
16556373,6,14
16563587,8,12
165758293,1,194
16587283,1,194
165954705,3,40
165957180,2,106
16597023,4,232
166244463,4,232
166274005,1,194
166282681,1,194
166314916,1,194
166319643,1,194
166363507,12,32
166397747,3,40
166480286,1,194
166483718,28,133
166515022,1,194
16652218,2,106
166545969,0,581
166571755,16,71
166575621,1,194
1666245,20,9
166763279,1,194
167017214,1,194
1670832,15,234
167093203,1,194
167317243,2,106
16740838,5,802
167499157,2,106
167553735,0,581
167596974,5,802
167615437,10,28
167666671,8,12
167756292,9,23
167839176,0,581
167926123,2,106
167949879,1,194
16795933,15,234
168011367,2,106
168043047,1,194
1680733,3,40
1680909,3,40
168183392,11,84
168370,9,23
168712350,5,802
168736310,7,72
168736372,7,72
168870773,3,40
16907502,19,453
169087223,8,12
16916235,4,232
169454043,5,802
169608259,6,14
169656159,0,581
16980777,6,14
16994340,9,23
17002442,1,194
170134290,29,24
170366344,13,823
170411418,2,106
170439169,0,581
170570699,0,581
1705960,3,40
170681535,11,84
170740248,11,84
17085874,1,194
171396748,17,85
171460321,7,72
171486120,30,783
17165658,1,194
17170044,3,40
17192780,2,106
172000765,4,232
172104891,0,581
172142138,2,106
172155554,7,72
17224514,11,84
172281423,4,232
17234665,1,194
17238321,3,40
172401332,0,581
17241201,1,194
172421430,5,802
172456427,4,232
172491601,3,40
1725199,23,25
172705585,10,28
172750723,7,72
172799788,12,32
17286587,3,40
173009358,2,106
173055585,9,23
17310686,1,194
1731413,17,85
173228436,5,802
173431969,1,194
173454206,4,232
173458129,1,194
17359057,3,40
173709830,19,453
17372733,17,85
17381605,27,504
17391973,17,85
173952378,4,232
173972535,5,802
174204333,5,802
17420913,0,581
174265685,0,581
174378326,5,802
174381831,0,581
174417748,13,823
17451182,2,106
174522026,8,12
174581882,7,72
1746398,27,504
175096978,4,232
175100306,13,823
175129788,1,194
17516793,4,232
175232615,0,581
17527989,9,23
175296188,12,32
175425051,2,106
175458368,2,106
175592968,1,194
17559913,0,581
1756350,3,40
1756541,3,40
175910132,8,12
1759835,2,106
176172924,8,12
17620347,14,109
176278485,18,10
176524785,3,40
176821351,4,232
177049645,0,581
177139928,0,581
17714713,1,194
17720373,6,14
177210627,16,71
177216640,5,802
177428838,0,581
17748183,5,802
177659629,2,106
177727591,2,106
178017670,6,14
1780633,17,85
17812502,7,72
178199416,1,194
178249461,13,823
178303050,2,106
178381879,2,106
178394770,1,194
178462204,5,802
178462340,3,40
178486642,1,194
178576091,8,12
178626720,21,66
178628673,2,106
178710662,13,823
178738123,3,40
17884290,14,109
178956163,2,106
178964735,25,133
178991158,0,581
179258435,25,133
179344069,4,232
179492861,0,581
179553396,6,14
179603362,5,802
179637219,3,40
179866722,4,232
18004019,0,581
180155433,2,106
180226750,3,40
18030517,4,232
1804055,1,194
180414458,10,28
180481986,2,106
180508509,1,194
180687624,5,802
1807659,30,783
180863671,23,25
18097275,21,66
18106269,4,232
18128548,3,40
181510702,3,40
181624025,10,28
181715383,2,106
181738376,1,194
18174590,0,581
181782286,17,85
18192493,7,72
18193978,1,194
181939935,13,823
18210201,0,581
182128122,0,581
182145736,0,581
182299236,10,28
182466444,2,106
18260583,1,194
182849188,1,194
182926332,17,85
183030217,1,194
183095067,0,581
183126028,2,106
18314451,2,106
18320947,21,66
