metric,rank,value,cdf,ccdf
directed_cross_project_edge_weight,7237,4,0.7542470036477332,0.24585721730067744
directed_cross_project_edge_weight,7238,4,0.7543512245961438,0.2457529963522668
directed_cross_project_edge_weight,7239,4,0.7544554455445545,0.24564877540385618
directed_cross_project_edge_weight,7240,4,0.7545596664929651,0.24554455445544554
directed_cross_project_edge_weight,7241,4,0.7546638874413757,0.24544033350703492
directed_cross_project_edge_weight,7242,4,0.7547681083897864,0.24533611255862428
directed_cross_project_edge_weight,7243,4,0.7548723293381969,0.24523189161021366
directed_cross_project_edge_weight,7244,4,0.7549765502866076,0.24512767066180302
directed_cross_project_edge_weight,7245,4,0.7550807712350183,0.2450234497133924
directed_cross_project_edge_weight,7246,4,0.7551849921834288,0.24491922876498176
directed_cross_project_edge_weight,7247,4,0.7552892131318395,0.24481500781657112
directed_cross_project_edge_weight,7248,4,0.7553934340802502,0.2447107868681605
directed_cross_project_edge_weight,7249,4,0.7554976550286607,0.24460656591974986
directed_cross_project_edge_weight,7250,4,0.7556018759770714,0.24450234497133924
directed_cross_project_edge_weight,7251,4,0.7557060969254821,0.2443981240229286
directed_cross_project_edge_weight,7252,4,0.7558103178738926,0.24429390307451798
directed_cross_project_edge_weight,7253,4,0.7559145388223033,0.24418968212610734
directed_cross_project_edge_weight,7254,4,0.7560187597707139,0.24408546117769672
directed_cross_project_edge_weight,7255,4,0.7561229807191245,0.24398124022928608
directed_cross_project_edge_weight,7256,4,0.7562272016675352,0.24387701928087546
directed_cross_project_edge_weight,7257,4,0.7563314226159458,0.24377279833246482
directed_cross_project_edge_weight,7258,4,0.7564356435643564,0.2436685773840542
directed_cross_project_edge_weight,7259,4,0.7565398645127671,0.24356435643564356
directed_cross_project_edge_weight,7260,4,0.7566440854611777,0.24346013548723294
directed_cross_project_edge_weight,7261,4,0.7567483064095883,0.2433559145388223
directed_cross_project_edge_weight,7262,4,0.7568525273579989,0.24325169359041168
directed_cross_project_edge_weight,7263,4,0.7569567483064096,0.24314747264200104
directed_cross_project_edge_weight,7264,4,0.7570609692548202,0.24304325169359042
directed_cross_project_edge_weight,7265,4,0.7571651902032308,0.24293903074517978
directed_cross_project_edge_weight,7266,5,0.7572694111516415,0.24283480979676916
directed_cross_project_edge_weight,7267,5,0.7573736321000522,0.24273058884835852
directed_cross_project_edge_weight,7268,5,0.7574778530484627,0.24262636789994788
directed_cross_project_edge_weight,7269,5,0.7575820739968734,0.24252214695153726
directed_cross_project_edge_weight,7270,5,0.7576862949452841,0.24241792600312662
directed_cross_project_edge_weight,7271,5,0.7577905158936946,0.242313705054716
directed_cross_project_edge_weight,7272,5,0.7578947368421053,0.24220948410630536
directed_cross_project_edge_weight,7273,5,0.7579989577905158,0.24210526315789474
directed_cross_project_edge_weight,7274,5,0.7581031787389265,0.2420010422094841
directed_cross_project_edge_weight,7275,5,0.7582073996873372,0.24189682126107348
directed_cross_project_edge_weight,7276,5,0.7583116206357478,0.24179260031266284
directed_cross_project_edge_weight,7277,5,0.7584158415841584,0.24168837936425222
directed_cross_project_edge_weight,7278,5,0.7585200625325691,0.24158415841584158
directed_cross_project_edge_weight,7279,5,0.7586242834809797,0.24147993746743096
directed_cross_project_edge_weight,7280,5,0.7587285044293903,0.24137571651902032
directed_cross_project_edge_weight,7281,5,0.7588327253778009,0.2412714955706097
directed_cross_project_edge_weight,7282,5,0.7589369463262116,0.24116727462219906
directed_cross_project_edge_weight,7283,5,0.7590411672746222,0.24106305367378844
directed_cross_project_edge_weight,7284,5,0.7591453882230328,0.2409588327253778
directed_cross_project_edge_weight,7285,5,0.7592496091714435,0.24085461177696718
directed_cross_project_edge_weight,7286,5,0.7593538301198541,0.24075039082855654
directed_cross_project_edge_weight,7287,5,0.7594580510682647,0.24064616988014592
directed_cross_project_edge_weight,7288,5,0.7595622720166754,0.24054194893173528
directed_cross_project_edge_weight,7289,5,0.759666492965086,0.24043772798332466
directed_cross_project_edge_weight,7290,5,0.7597707139134966,0.24033350703491402
directed_cross_project_edge_weight,7291,5,0.7598749348619073,0.24022928608650337
directed_cross_project_edge_weight,7292,5,0.7599791558103178,0.24012506513809276
directed_cross_project_edge_weight,7293,5,0.7600833767587285,0.24002084418968211
directed_cross_project_edge_weight,7294,5,0.7601875977071392,0.2399166232412715
directed_cross_project_edge_weight,7295,5,0.7602918186555497,0.23981240229286085
directed_cross_project_edge_weight,7296,5,0.7603960396039604,0.23970818134445024
directed_cross_project_edge_weight,7297,5,0.7605002605523711,0.2396039603960396
directed_cross_project_edge_weight,7298,5,0.7606044815007816,0.23949973944762898
directed_cross_project_edge_weight,7299,5,0.7607087024491923,0.23939551849921833
directed_cross_project_edge_weight,7300,5,0.7608129233976029,0.23929129755080772
directed_cross_project_edge_weight,7301,5,0.7609171443460135,0.23918707660239708
directed_cross_project_edge_weight,7302,5,0.7610213652944242,0.23908285565398646
directed_cross_project_edge_weight,7303,5,0.7611255862428348,0.23897863470557582
directed_cross_project_edge_weight,7304,5,0.7612298071912454,0.2388744137571652
directed_cross_project_edge_weight,7305,5,0.7613340281396561,0.23877019280875456
directed_cross_project_edge_weight,7306,5,0.7614382490880667,0.23866597186034394
directed_cross_project_edge_weight,7307,5,0.7615424700364773,0.2385617509119333
directed_cross_project_edge_weight,7308,5,0.7616466909848879,0.23845752996352268
directed_cross_project_edge_weight,7309,5,0.7617509119332986,0.23835330901511204
directed_cross_project_edge_weight,7310,5,0.7618551328817093,0.23824908806670142
directed_cross_project_edge_weight,7311,5,0.7619593538301198,0.23814486711829078
directed_cross_project_edge_weight,7312,5,0.7620635747785305,0.23804064616988013
directed_cross_project_edge_weight,7313,5,0.7621677957269412,0.23793642522146952
directed_cross_project_edge_weight,7314,5,0.7622720166753517,0.23783220427305887
directed_cross_project_edge_weight,7315,5,0.7623762376237624,0.23772798332464826
directed_cross_project_edge_weight,7316,5,0.7624804585721731,0.2376237623762376
directed_cross_project_edge_weight,7317,5,0.7625846795205836,0.237519541427827
directed_cross_project_edge_weight,7318,5,0.7626889004689943,0.23741532047941635
directed_cross_project_edge_weight,7319,5,0.7627931214174049,0.23731109953100574
directed_cross_project_edge_weight,7320,5,0.7628973423658155,0.2372068785825951
directed_cross_project_edge_weight,7321,5,0.7630015633142262,0.23710265763418448
directed_cross_project_edge_weight,7322,5,0.7631057842626368,0.23699843668577383
directed_cross_project_edge_weight,7323,5,0.7632100052110474,0.23689421573736322
directed_cross_project_edge_weight,7324,5,0.7633142261594581,0.23678999478895257
directed_cross_project_edge_weight,7325,5,0.7634184471078687,0.23668577384054196
directed_cross_project_edge_weight,7326,5,0.7635226680562793,0.2365815528921313
directed_cross_project_edge_weight,7327,5,0.7636268890046899,0.2364773319437207
directed_cross_project_edge_weight,7328,5,0.7637311099531006,0.23637311099531005
directed_cross_project_edge_weight,7329,5,0.7638353309015112,0.23626889004689944
directed_cross_project_edge_weight,7330,5,0.7639395518499218,0.2361646690984888
directed_cross_project_edge_weight,7331,5,0.7640437727983325,0.23606044815007818
directed_cross_project_edge_weight,7332,5,0.7641479937467431,0.23595622720166753
directed_cross_project_edge_weight,7333,5,0.7642522146951537,0.23585200625325692
directed_cross_project_edge_weight,7334,5,0.7643564356435644,0.23574778530484627
directed_cross_project_edge_weight,7335,5,0.764460656591975,0.23564356435643563
directed_cross_project_edge_weight,7336,5,0.7645648775403856,0.23553934340802501
directed_cross_project_edge_weight,7337,5,0.7646690984887963,0.23543512245961437
directed_cross_project_edge_weight,7338,5,0.7647733194372068,0.23533090151120375
directed_cross_project_edge_weight,7339,5,0.7648775403856175,0.2352266805627931
directed_cross_project_edge_weight,7340,5,0.7649817613340282,0.2351224596143825
directed_cross_project_edge_weight,7341,5,0.7650859822824387,0.23501823866597185
directed_cross_project_edge_weight,7342,5,0.7651902032308494,0.23491401771756124
directed_cross_project_edge_weight,7343,5,0.7652944241792601,0.2348097967691506
directed_cross_project_edge_weight,7344,5,0.7653986451276706,0.23470557582073998
directed_cross_project_edge_weight,7345,5,0.7655028660760813,0.23460135487232933
directed_cross_project_edge_weight,7346,5,0.7656070870244919,0.23449713392391872
directed_cross_project_edge_weight,7347,5,0.7657113079729025,0.23439291297550807
directed_cross_project_edge_weight,7348,5,0.7658155289213132,0.23428869202709746
directed_cross_project_edge_weight,7349,5,0.7659197498697238,0.2341844710786868
